"","Data","Cases","Deaths","Recovered","Cases_Wave1","Cases_Wave2","Cases_Wave3","Cases_Wave4","Deaths_Wave1","Deaths_Wave2","Deaths_Wave3","Deaths_Wave4","Active_Wave1","Active_Wave2","Active_Wave3","Active_Wave4","Recovered_Wave1","Recovered_Wave2","Recovered_Wave3","Recovered_Wave4","Area","Model_Cases_Wave1","Model_Cases_Wave2","Model_Cases_Wave3","Model_Active_Wave1","Model_Active_Wave2","Model_Active_Wave3","Model_Deaths_Wave1","Model_Deaths_Wave2","Model_Deaths_Wave3","Model_Recovered_Wave1","Model_Recovered_Wave2","Model_Recovered_Wave3"
"572",2020-03-31,181,3,5,0.00437186913898221,3.2271578518314e-06,4.58384793128953e-11,4.09935237255485e-49,0.00245356470757218,6.22367134768993e-06,2.97999933873679e-14,0,0.000802291284715059,0.000539125440507081,1.40136491720765e-08,1.20901834129002e-06,0.714285714285714,0.0004454805993199,0.00101932420264334,2.34808627478863e-39,"Warsaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573",2020-04-01,181,3,5,0.0048083198844488,4.07657961237744e-06,6.04759403858355e-11,1.26549436124107e-48,0.00302420680351855,7.76251239529238e-06,4.04014130092951e-14,0,0.000874592633693333,0.000594339559185893,1.87151761665595e-08,1.34926758382813e-06,0.714285714285714,0.0004454805993199,0.0010947876091808,1.21217733673339e-38,"Warsaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574",2020-04-02,212,4,5,0.0052188246880912,5.12977609425366e-06,7.96259492122193e-11,3.88360800749208e-48,0.00368810436082317,9.64882850904207e-06,5.46727272406936e-14,0,0.000960846874579695,0.000653395919317421,2.49090258782867e-08,1.50477844365531e-06,0.714285714285714,0.0004454805993199,0.0011740177577411,6.15760033086606e-38,"Warsaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575",2020-04-03,227,4,5,0.00558991522225111,6.43024695331016e-06,1.04627579529857e-10,1.18478834020881e-47,0.00445012963721141,1.19526304929409e-05,7.38479968196819e-14,0,0.00107437267692277,0.000716333342009666,3.30399752914214e-08,1.67708978337095e-06,0.142857142857143,8.90961198639799e-05,0.00125703310023328,3.07786849711991e-37,"Warsaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576",2020-04-04,266,6,5,0.00590868573586806,8.02941041660483e-06,1.37201006646394e-10,3.59315841981716e-47,0.00531275598461278,1.47560128633138e-05,9.95635784189241e-14,0,0.00120755937240907,0.000783160693754373,4.36759972109391e-08,1.86788159472383e-06,0.142857142857143,8.90961198639799e-05,0.00134383521242876,1.51384653437097e-36,"Warsaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577",2020-04-05,309,6,5,0.00616353291717052,9.9877214952818e-06,1.79551063058363e-10,1.08328360252797e-46,0.00627544924226782,1.81547879914407e-05,1.33984966568626e-13,0,0.00135343051508453,0.000853853901193946,5.75395009678835e-08,2.07898640653062e-06,0.142857142857143,8.90961198639799e-05,0.00143440759118584,7.32667400191255e-36,"Warsaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578",2020-04-06,354,8,6,0.00634485505000926,1.23758760789191e-05,2.34497505547427e-10,3.24667026517473e-46,0.00733411167803157,2.22602462001041e-05,1.79972207765709e-13,0,0.00150944921551134,0.000928353159506905,7.55456562350454e-08,2.31240145544632e-06,0.142857142857143,8.90961198639799e-05,0.00152871451233348,3.48919396129267e-35,"Warsaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579",2020-04-07,392,8,6,0.00644565189991804,1.52760911924411e-05,3.05638484355234e-10,9.67307172059581e-46,0.00848062699192124,2.72010313027647e-05,2.41295161488391e-13,0,0.00168068925256514,0.00100656040083038,9.88491754237087e-08,2.57030165476506e-06,0.285714285714286,0.00017819223972796,0.00162669996435823,1.6350708761818e-34,"Warsaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580",2020-04-08,412,10,6,0.00646197312546272,1.87834470228651e-05,3.97555174945711e-10,2.86497503763424e-45,0.00970255582897449,3.31251155802372e-05,3.22913037299473e-13,0,0.00183670795299195,0.00108833708997192,1.28901137357826e-07,2.85505339647213e-06,0.285714285714286,0.00017819223972796,0.00172828667322327,7.53947803933006e-34,"Warsaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581",2020-04-09,459,13,6,0.0063931751811517,2.30072710055759e-05,5.16067308105088e-10,8.43543507222286e-45,0.0109830278392059,4.0201851917187e-05,4.31336631904773e-13,0,0.00197560264971337,0.00117350241402137,1.6751765833159e-07,3.16922922161746e-06,0.285714285714286,0.00017819223972796,0.00183337523364854,3.42089075159429e-33,"Warsaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582",2020-04-10,499,17,7,0.00624196342378744,2.80725383480691e-05,6.68551471367348e-10,2.46901848732439e-44,0.0123008681660305,4.86240738051309e-05,5.75096736479905e-13,0,0.00206946755891323,0.00126183193024252,2.1696245349907e-07,3.51562339371427e-06,5.71428571428571,0.0035638447945592,0.00194184336198655,1.52732111579984e-32,"Warsaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583",2020-04-11,514,17,7,0.00601421558216233,3.41212569499013e-05,8.64336619574119e-10,7.18408408484005e-44,0.0136309834048157,5.86102062315611e-05,7.65348544180869e-13,0,0.00214430579732934,0.00135305673272591,2.8004557768876e-07,3.8972684092644e-06,5.71428571428571,0.0035638447945592,0.0020535452854278,6.70987970262695e-32,"Warsaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584",2020-04-12,530,21,7,0.00571860264634163,4.1313797879524e-05,1.11519430034401e-09,2.07801501824866e-43,0.0149450151502499,7.04063422290421e-05,1.01664988258144e-12,0,0.00223753648416975,0.00144686319268073,3.60240884418178e-07,4.31745247864957e-06,5.85714285714286,0.00365294091442318,0.00216831128165667,2.9006300293178e-31,"Warsaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585",2020-04-13,542,21,46,0.00536604125963972,4.98301255658704e-05,1.43594475795386e-09,5.97525119335982e-43,0.016212249386997,8.42882312118379e-05,1.34796112153066e-12,0,0.00231364316730477,0.0015428933199451,4.61824987457104e-07,4.77973800948403e-06,5.85714285714286,0.00365294091442318,0.00228594738224827,1.23385228669249e-30,"Warsaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586",2020-04-14,550,21,46,0.00496902580087566,5.98708748768127e-05,1.84520442540364e-09,1.70802358301635e-42,0.0174007487909646,0.000100563116387658,1.78392714834711e-12,0,0.00236945473493712,0.00164074578435741,5.90040740981005e-07,5.28798112307407e-06,5.71428571428571,0.0035638447945592,0.00240623525204805,5.16448747635856e-30,"Warsaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587",2020-04-15,600,22,47,0.00454089702298315,7.16582155576682e-05,2.36630546128551e-09,4.85357526241209e-42,0.0184786544553837,0.000119571349755772,2.35651745146691e-12,0,0.00242590052492893,0.00173997762516682,7.51288460058682e-07,5.8463522328497e-06,5.71428571428571,0.0035638447945592,0.00252893225551182,2.12708337746938e-29,"Warsaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588",2020-04-16,620,28,47,0.00409510660613826,8.5436438406339e-05,3.02842406185681e-09,1.3710708081789e-41,0.0194155857336584,0.000141687704797627,3.10711983172427e-12,0,0.0024829805372802,0.00184010666482879,9.53348268312841e-07,6.45935771149955e-06,5.71428571428571,0.0035638447945592,0.00265377171950892,8.62055100182866e-29,"Warsaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589",2020-04-17,627,31,47,0.00364453334621176,0.000101472192423868,3.86796142105636e-09,3.85024362318964e-41,0.0201840537979874,0.000167322299287717,4.08920744289202e-12,0,0.00256669788872873,0.00194061463054304,1.20563706685289e-06,7.13186267102647e-06,0.142857142857143,8.90961198639799e-05,0.00278046340041642,3.43778541156444e-28,"Warsaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590",2020-04-18,643,33,47,0.00320089775424117,0.000120054298389484,4.93022957983483e-09,1.07484724196972e-40,0.0207607978008059,0.000196921034099097,5.37172880973964e-12,0,0.00263329123647188,0.00204095097300408,1.51950364816069e-06,7.86911487702462e-06,3.57142857142857,0.0022274029965995,0.00290869416146948,1.34901174174614e-27,"Warsaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591",2020-04-19,660,33,47,0.00277430901222646,0.000141493062278431,6.27150417554794e-09,2.98287801160002e-40,0.0211279532762415,0.000230965448882894,7.04340746156232e-12,0,0.0026757841345556,0.00214053735734843,1.90856540815506e-06,8.67676981513389e-06,3.71428571428571,0.00231649911646348,0.00303812886430022,5.20889882537793e-27,"Warsaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592",2020-04-20,675,38,47,0.00237296329677641,0.000166119012086854,7.96151746379102e-09,8.22913996780228e-40,0.0212739709751492,0.000269971892521558,9.2181833903054e-12,0,0.00271320325376365,0.00223877278653229,2.38908991455465e-06,9.56091692383168e-06,4,0.00249469135619144,0.0031684114764142,1.97910730167831e-26,"Warsaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593",2020-04-21,680,41,71,0.00200299731231897,0.000194280984357346,1.00864781474533e-08,2.25685478564558e-39,0.021194220215442,0.00031448990575822,1.20420845397456e-11,0,0.00275886726364467,0.00233503930272073,2.98042424345167e-06,1.05281070034509e-05,5.14285714285714,0.00320746031510328,0.00329916639404442,7.39922079370197e-26,"Warsaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594",2020-04-22,693,44,73,0.00166848716258274,0.000226343492386626,1.27527197359488e-08,6.15294442846678e-39,0.0208912327753427,0.00036509971584893,1.57018851604541e-11,0,0.00280009171700947,0.00242870819809222,3.70547447104236e-06,1.15853808065457e-05,6,0.00374203703428716,0.00342999997741408,2.72204850365321e-25,"Warsaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595",2020-04-23,707,45,75,0.00137157174495631,0.000262683317063125,1.60910966119133e-08,1.66760266182751e-38,0.0203745694089605,0.000422408748902463,2.04359917508438e-11,0,0.00283116861262294,0.00251914665314588,4.59123697570805e-06,1.27402988094399e-05,6.57142857142857,0.00409842151374308,0.00356050229296105,9.85369144846105e-25,"Warsaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596",2020-04-24,735,57,83,0.00111267248226293,0.000303685273767989,2.0262266957054e-08,4.49295818605806e-38,0.0196603188023974,0.000487047075146351,2.65480995655881e-11,0,0.00285400061756345,0.00260572470852096,5.66938223978749e-06,1.40009721589718e-05,7.71428571428571,0.00481119047265492,0.00369024905456179,3.50990437986145e-24,"Warsaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597",2020-04-25,750,61,89,0.000890777672041728,0.000349737124914534,2.54630244480038e-08,1.20337887735579e-37,0.0187702656021661,0.00055966171599616,3.44242869981861e-11,0,0.00289078551441205,0.00268782246586148,6.97689061514505e-06,1.53760947820685e-05,4.71428571428571,0.00294017195551134,0.00381880375327322,1.23022582112083e-23,"Warsaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598",2020-04-26,755,61,93,0.000703759799154762,0.000401223627506679,3.19338664487576e-08,3.20407447079944e-37,0.0177307875299751,0.000640909759718376,4.4554365883747e-11,0,0.00292376507710389,0.00276483740471454,8.55673801032901e-06,1.68749766388357e-05,5.42857142857143,0.00338565255483124,0.00394571996262499,4.24294710796618e-23,"Warsaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599",2020-04-27,765,65,101,0.000548697201002434,0.000458519728424376,3.99680155724458e-08,8.48072594678605e-37,0.0165715594343013,0.000731450254752962,5.75584880303808e-11,0,0.0029389864137309,0.00283619169612891,1.0458627653413e-05,1.85075780923151e-05,8,0.00498938271238288,0.00407054380407702,1.43993744168859e-22,"Warsaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600",2020-04-28,771,67,104,0.00042217663299531,0.000521982946683515,4.99221442315939e-08,2.23148343405842e-36,0.0153241529291533,0.000831934876341585,7.42202280526113e-11,0,0.00293074152305793,0.00290133938976207,1.27397619745461e-05,2.02845453599346e-05,9.42857142857143,0.00588034391102268,0.00419281655494512,4.80853584555923e-22,"Warsaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601",2020-04-29,783,69,111,0.000320559606575193,0.000591945011178767,6.22290884003896e-08,5.83693040409295e-36,0.0140206233176286,0.000942997392767757,9.55276268199649e-11,0,0.00292566774418227,0.00295977335008474,1.5465646236279e-05,2.22172470029458e-05,8.57142857142857,0.0053457671918388,0.00431207737892813,1.58006632755139e-21,"Warsaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602",2020-04-30,787,72,131,0.000240201966318418,0.000668702853723879,7.74128775110771e-08,1.51776863303169e-35,0.0126921708997418,0.00106524199184946,1.22723996645599e-10,0,0.0029205939653066,0.00301103181880392,1.87109128299766e-05,2.43178114008115e-05,8.85714285714286,0.00552395943156676,0.00442786615737776,5.10894238395617e-21,"Warsaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603",2020-05-01,788,72,149,0.000177622295134887,0.000752509089695538,9.61064524028397e-08,3.92334808943798e-35,0.0113679523987027,0.0011992305657353,1.5737066808989e-10,0,0.00291552018643093,0.00305470448494405,2.25601521789374e-05,2.6599165147563e-05,7.85714285714286,0.0049002865925189,0.00453972639767198,1.62547359384192e-20,"Warsaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604",2020-05-02,802,72,149,0.000129619861788408,0.000843562151233664,1.19072492692527e-07,1.00818056239312e-34,0.010074101612459,0.00134546909174728,2.0142430973171e-10,0,0.0029098121851958,0.00309043795109033,2.71087329848534e-05,2.90750722966069e-05,8,0.00498938271238288,0.0046472081935158,5.08887823333204e-20,"Warsaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605",2020-05-03,809,72,155,9.33466610141271e-05,0.000941996269574011,1.47227828937821e-07,2.5754315323433e-34,0.00883299842962797,0.00150439328800174,2.5733198884104e-10,0,0.00290283573924176,0.00311794049399072,3.24635911831222e-05,3.17601743693295e-05,7.85714285714286,0.0049002865925189,0.00474987121072772,1.5676800315057e-19,"Warsaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606",2020-05-04,812,74,156,6.63405670330395e-05,0.00104787153239367,1.81671973531027e-07,6.54021322515782e-34,0.00766280413464168,0.00167635376366068,3.28147776701521e-10,0,0.00290093307216338,0.00313698602983932,3.87439635123071e-05,3.46700310311327e-05,7,0.00436570987333502,0.00484728767110298,4.75210491877403e-19,"Warsaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607",2020-05-05,818,77,160,4.65278224832496e-05,0.00116116426766898,2.23720367312543e-07,1.65106441204851e-33,0.00657726048704025,0.00186160092360027,4.17675453441351e-10,0,0.00290917796283634,0.00314741720886001,4.60820381513911e-05,3.78211613262674e-05,5.71428571428571,0.0035638447945592,0.00493904530629508,1.41745030423046e-18,"Warsaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608",2020-05-06,827,77,166,3.22032300044277e-05,0.00128175802608953,2.74943006223254e-07,4.14349038719726e-33,0.00558573212965164,0.00206026992458988,5.30642751801082e-10,0,0.00291044640755526,0.00314914757994552,5.4623491552788e-05,4.12310853500263e-05,6.14285714285714,0.00383113315415114,0.00502475025334434,4.16028314345444e-18,"Warsaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609",2020-05-07,833,77,180,2.19957764547538e-05,0.00140943544819169,3.37209183575135e-07,1.03371035067409e-32,0.00469345775218971,0.00227236601323153,6.7291361773882e-10,0,0.00291044640755526,0.00314216278370028,6.45278775356535e-05,4.49183662235499e-05,6.28571428571429,0.00392022927401512,0.00510402986351629,1.20152044078756e-17,"Warsaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610",2020-05-08,841,78,189,1.48262841066805e-05,0.00154387130882134,4.12739158189567e-07,2.56366694875282e-32,0.00390196587257094,0.00249775060336396,8.51746181026346e-10,0,0.00291108062991472,0.00312652075085846,7.59688320562913e-05,4.89026522227305e-05,6.14285714285714,0.00383113315415114,0.00517653539650202,3.41454361808659e-17,"Warsaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611",2020-05-09,847,78,192,9.86230651543215e-06,0.00168462702923298,5.04163636014736e-07,6.32054538382409e-32,0.00320960631507892,0.00273612847086203,1.07610554648583e-09,0,0.00290917796283634,0.00310235090224236,8.91340550079695e-05,5.32047188985048e-05,7.42857142857143,0.00463299823292696,0.0052419445727779,9.54832939849592e-17,"Warsaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612",2020-05-10,853,78,199,6.47407656883778e-06,0.00183114693523738,6.14592031942927e-07,1.54909379332985e-31,0.00261214818544398,0.00298703645532789,1.35704216442192e-09,0,0.00291044640755526,0.00306985236571506,0.000104225029098927,5.7846511011263e-05,7.71428571428571,0.00481119047265492,0.0052999639580197,2.62733437333422e-16,"Warsaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"613",2020-05-11,856,78,199,4.19401833066565e-06,0.00198275651778251,7.47690558205783e-07,3.77425365123158e-31,0.00210339869796188,0.00324983405979633,1.7081484480719e-09,0,0.00291869129822822,0.00302929124448719,0.000121456435497179,6.28511840872309e-05,7,0.00436570987333502,0.00535033115490595,7.11371610522771e-16,"Warsaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614",2020-05-12,867,79,212,2.68124175747856e-06,0.00213866292000139,9.07771264447804e-07,9.14144107133898e-31,0.00167580366718607,0.00352369633021087,2.14610851030949e-09,0,0.00293200996777685,0.00298099698919239,0.000141055226694534,6.82431453895588e-05,6,0.00374203703428716,0.0053928167794138,1.89526934309862e-15,"Warsaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615",2020-05-13,883,80,220,1.69158872575998e-06,0.00229795783229284,1.0998932305722e-06,2.20104263114205e-30,0.00132099878349647,0.00380760937530067,2.69135842798012e-09,0,0.00294469441496602,0.00292535794290944,0.000163259319101257,7.40480940815616e-05,5.71428571428571,0.0035638447945592,0.0054272262007847,4.96865191674592e-15,"Warsaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616",2020-05-14,895,80,229,1.05319004848583e-06,0.00245962292504552,1.3299771845892e-06,5.26832374199243e-30,0.00103028990466249,0.00410036885418145,3.36887734941233e-09,0,0.00294723130440386,0.00286281614337767,0.000188315871390216,8.029306034417e-05,7.85714285714286,0.0049002865925189,0.00545340102669502,1.28173851580475e-14,"Warsaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"617",2020-05-15,904,80,231,6.47100699181915e-07,0.00262253788823529,1.60493488148972e-06,1.25356444427763e-29,0.000795049587556204,0.00440058171348663,4.20913308064728e-09,0,0.00294025485844981,0.00279386147967541,0.000216479119691245,8.70064431942656e-05,10.2857142857143,0.00641492063020656,0.00547122031777434,3.25352032149871e-14,"Warsaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"618",2020-05-16,907,80,232,3.92364899218401e-07,0.00278549107980538,1.93281463275649e-06,2.96518016443915e-29,0.000607025219050488,0.00470667139851033,5.2492095627754e-09,0,0.00293264419013631,0.00271902531131638,0.000248007747481806,9.42180467352796e-05,10.2857142857143,0.00641492063020656,0.00548060151844114,8.12644946942284e-14,"Warsaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619",2020-05-17,912,80,254,2.34780263451239e-07,0.00294719271235738,2.32296441626814e-06,6.97245495504912e-29,0.000458560875177771,0.00501688669456566,6.53414793225836e-09,0,0.00292186241002551,0.00263887366584481,0.0002831617764718,0.00010195911455634,10.1428571428571,0.00632582451034258,0.00548150109403074,1.99729116811617e-13,"Warsaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620",2020-05-18,917,80,271,1.38639243495888e-07,0.00310629043245568,2.78621401941951e-06,1.62986096423796e-28,0.000342740168828329,0.0053293142768364,8.11853768521312e-09,0,0.00290917796283634,0.00255400013642776,0.000322198974925509,0.000110262361981463,11,0.00686040122952645,0.00547391486733533,4.83031163381502e-13,"Warsaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621",2020-05-19,927,82,284,8.079117633611e-08,0.00326138707126573,3.33507767026756e-06,3.78743867558325e-28,0.000253460776224909,0.00564189496117868,1.0068399892718e-08,0,0.00289585929328772,0.00246501860358006,0.000365370791625973,0.000119162005855922,11.4285714285714,0.0071276895891184,0.00545787805091556,1.149481925122e-12,"Warsaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622",2020-05-20,937,83,291,4.6461672649663e-08,0.00341106027197144,3.98397858805091e-06,8.74925090587988e-28,0.000185453169604549,0.00595244355676332,1.24634104840664e-08,0,0.00289712773800663,0.00237255590502179,0.00041291783691989,0.000128693791543127,11.2857142857143,0.00703859346925441,0.00543346497483416,2.69167344137696e-12,"Warsaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623",2020-05-21,952,84,306,2.63681042466548e-08,0.00355388363118803,4.74949683083208e-06,2.00921468088803e-27,0.000134256557007583,0.00625867212664663,1.53995183735542e-08,0,0.00290790951811743,0.00227724457483841,0.000465064946763291,0.00013889501679221,9,0.00561305555143074,0.00540078851275718,6.20205793634918e-12,"Warsaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
