"","time","S","I","R","D","T","areas","w_i"
"774","124","0.0188937610327501","0.949355017738989","0","0.0317512212282605","0.981085080033385","Mazowieckie","2"
"775","125","0.0167783094390195","0.950520510759384","0","0.0327011798015955","0.983200531627116","Mazowieckie","2"
"776","126","0.0148977690491677","0.95145004732127","0","0.0336521836295616","0.985081072016967","Mazowieckie","2"
"777","127","0.0132266430448084","0.952169347108499","0","0.034604009846692","0.986752198021327","Mazowieckie","2"
"778","128","0.0117420563932642","0.95270148364092","0","0.0355564599658153","0.988236784672871","Mazowieckie","2"
"779","129","0.0104235201955879","0.953067122458493","0","0.0365093573459188","0.989555320870547","Mazowieckie","2"
"780","130","0.00925270917143484","0.953284745926526","0","0.0374625449020391","0.9907261318947","Mazowieckie","2"
"781","131","0.00821325371839948","0.953370863252161","0","0.0384158830294395","0.991765587347736","Mazowieckie","2"
"782","132","0.00729054718743194","0.953340205084741","0","0.0393692477278263","0.992688293878703","Mazowieckie","2"
"783","133","0.00647156841144782","0.953205902674985","0","0.0403225289135666","0.993507272654687","Mazowieckie","2"
"784","134","0.00574471920147365","0.952979651894987","0","0.0412756289035393","0.994234121864662","Mazowieckie","2"
"785","135","0.00509967624471829","0.952671862699609","0","0.0422284610556723","0.994879164821417","Mazowieckie","2"
"786","136","0.00452725666628763","0.952291794781745","0","0.0431809485519665","0.995451584399848","Mazowieckie","2"
"787","137","0.00401929641042972","0.951847680278941","0","0.0441330233106284","0.995959544655705","Mazowieckie","2"
"788","138","0.00356854054004464","0.951346834445141","0","0.0450846250148142","0.996410300526091","Mazowieckie","2"
"789","139","0.0031685445350641","0.950795755218519","0","0.0460357002464161","0.996810296531071","Mazowieckie","2"
"790","140","0.00281358567917714","0.950200212606572","0","0.0469862017142503","0.997165255386958","Mazowieckie","2"
"791","141","0.00249858365246801","0.94956532878062","0","0.047936087566911","0.997480257413667","Mazowieckie","2"
"792","142","0.00221902948858817","0.948895649729981","0","0.0488853207814303","0.997759811577547","Mazowieckie","2"
"793","143","0.00197092210426126","0.94819520927603","0","0.0498338686197088","0.998007918961874","Mazowieckie","2"
"794","144","0.00175071166265327","0.947467586191895","0","0.0507817021454513","0.998228129403482","Mazowieckie","2"
"795","145","0.00155524908776988","0.946715955117163","0","0.0517287957950667","0.998423591978365","Mazowieckie","2"
"796","146","0.00138174110264889","0.945943131900706","0","0.0526751269966451","0.998597099963486","Mazowieckie","2"
"797","147","0.00122771021834575","0.945151613949919","0","0.053620675831735","0.998751130847789","Mazowieckie","2"
"798","148","0.00109095915264848","0.944343616112157","0","0.0545654247351943","0.998887881913487","Mazowieckie","2"
"799","149","0.000969539206515979","0.943521102564594","0","0.0555093582288897","0.999009301859619","Mazowieckie","2"
"800","150","0.000861722172070948","0.942685815142458","0","0.0564524626854705","0.999117118894064","Mazowieckie","2"
"801","151","0.000765975279313848","0.941839298602744","0","0.0573947261179421","0.999212865786821","Mazowieckie","2"
"802","152","0.000680939031387208","0.940982922974957","0","0.058336137993655","0.999297902034748","Mazowieckie","2"
"803","153","0.000605408377744013","0.940117902545814","0","0.0592766890764419","0.999373432688391","Mazowieckie","2"
"804","154","0.000538314160084932","0.939245314568853","0","0.0602163712710617","0.99944052690605","Mazowieckie","2"
"805","155","0.000478708052716624","0.938366114450246","0","0.0611551774970365","0.999500133013419","Mazowieckie","2"
"806","156","0.000425748918051593","0.937481149507598","0","0.0620931015743497","0.999553092148084","Mazowieckie","2"
"807","157","0.000378690626129814","0.936591171252465","0","0.0630301381214044","0.999600150440005","Mazowieckie","2"
"808","158","0.000336871284677145","0.935696846250524","0","0.0639662824647981","0.999641969781458","Mazowieckie","2"
"809","159","0.000299703687174422","0.934798765753537","0","0.0649015305592881","0.999679137378961","Mazowieckie","2"
"810","160","0.000266666845824221","0.933897454237347","0","0.0658358789168286","0.999712174220311","Mazowieckie","2"
"811","161","0.000237298487167235","0.932993376969177","0","0.0667693245436549","0.999741542578968","Mazowieckie","2"
"812","162","0.000211188400569168","0.932086946714935","0","0.0677018648844956","0.999767652665566","Mazowieckie","2"
"813","163","0.000187972542815458","0.931178529684081","0","0.0686334977731029","0.99979086852332","Mazowieckie","2"
"814","164","0.000167327812844898","0.930268450798771","0","0.0695642213883839","0.99981151325329","Mazowieckie","2"
"815","165","0.000148967420366485","0.929356998364138","0","0.0704940342154949","0.999829873645769","Mazowieckie","2"
"816","166","0.000132637527624622","0.928444427454744","0","0.0714229350176305","0.99984620353851","Mazowieckie","2"
"817","167","0.000118111571763107","0.927530965640032","0","0.072350922788204","0.999860729494372","Mazowieckie","2"
"818","168","0.000105188415979104","0.926616814848668","0","0.0732779967353527","0.999873652650156","Mazowieckie","2"
"819","169","9.36899468763734e-05","0.925702153791419","0","0.0742041562617045","0.999885151119259","Mazowieckie","2"
"820","170","8.34579530964108e-05","0.92478714110887","0","0.0751294009380333","0.999895383113039","Mazowieckie","2"
"821","171","7.43519104307387e-05","0.923871917604986","0","0.0760537304845827","0.999904489155704","Mazowieckie","2"
"822","172","6.62469990973486e-05","0.922956608246573","0","0.0769771447543295","0.999912594067038","Mazowieckie","2"
"823","173","5.90323354272011e-05","0.92204132394653","0","0.0778996437180423","0.999919808730708","Mazowieckie","2"
"824","174","5.26094053244374e-05","0.921126163143641","0","0.0788212274510338","0.999926231660811","Mazowieckie","2"
"825","175","4.68906749458131e-05","0.920211213203651","0","0.0797418961214031","0.999931950391189","Mazowieckie","2"
"826","176","4.17983583849456e-05","0.919296551662018","0","0.0806616499795966","0.99993704270775","Mazowieckie","2"
"827","177","3.72633245578523e-05","0.918382247326301","0","0.0815804893491408","0.999941577741577","Mazowieckie","2"
"828","178","3.32241274719174e-05","0.917468361254114","0","0.0824984146184135","0.999945616938663","Mazowieckie","2"
"829","179","2.96261458689674e-05","0.916554947620793","0","0.0834154262333371","0.999949214920266","Mazowieckie","2"
"830","180","2.64208198320045e-05","0.915642054489278","0","0.0843315246908894","0.999952420246303","Mazowieckie","2"
"831","181","2.35649733486212e-05","0.914729724493311","0","0.0852467105333396","0.999955276092786","Mazowieckie","2"
"832","182","2.10173914693649e-05","0.913817998213682","0","0.0861609843948479","0.999957823674665","Mazowieckie","2"
"833","183","1.87474277486813e-05","0.912906905724712","0","0.0870743468475383","0.999960093638386","Mazowieckie","2"
"834","184","1.67245702242736e-05","0.911996476889999","0","0.0879867985397762","0.99996211649591","Mazowieckie","2"
"835","185","1.49216826733211e-05","0.911086738169193","0","0.0888983401481325","0.999963919383462","Mazowieckie","2"
"836","186","1.33146620348834e-05","0.910177712963532","0","0.0898089723744324","0.9999655264041","Mazowieckie","2"
"837","187","1.18820663242808e-05","0.909269421991113","0","0.0907186959425616","0.99996695899981","Mazowieckie","2"
"838","188","1.06048183587363e-05","0.908361883585711","0","0.0916275115959293","0.999968236247776","Mazowieckie","2"
"839","5","0.99999999999997","3.03808195236702e-14","0","0","0","Mazowieckie","3"
"840","6","0.999999999999963","3.65887753550992e-14","0","3.56779070771793e-17","6.24363373850615e-15","Mazowieckie","3"
"841","7","0.999999999999956","4.40354123552731e-14","0","7.84746714459966e-17","1.37330675030489e-14","Mazowieckie","3"
"842","8","0.999999999999947","5.29932889431204e-14","0","1.29956720801444e-16","2.27424261402516e-14","Mazowieckie","3"
"843","9","0.999999999999936","6.37727917455081e-14","0","1.91907886332411e-16","3.35838801081703e-14","Mazowieckie","3"
"844","10","0.999999999999923","7.67448909968409e-14","0","2.66460180880307e-16","4.66305316540511e-14","Mazowieckie","3"
"845","11","0.999999999999907","9.23556473000218e-14","0","3.56177171128481e-16","6.23310049474801e-14","Mazowieckie","3"
"846","12","0.999999999999888","1.11141801526977e-13","0","4.64143574731683e-16","8.12251255780385e-14","Mazowieckie","3"
"847","13","0.999999999999865","1.33749265828158e-13","0","5.94071530485616e-16","1.03962517834974e-13","Mazowieckie","3"
"848","14","0.999999999999838","1.60955336870659e-13","0","7.50428260614955e-16","1.31324945607604e-13","Mazowieckie","3"
"849","15","0.999999999999805","1.93695421847542e-13","0","9.38589668528115e-16","1.642531919924e-13","Mazowieckie","3"
"850","16","0.999999999999766","2.33095200034984e-13","0","1.16502517535254e-15","2.03879405686666e-13","Mazowieckie","3"
"851","17","0.999999999999718","2.80509326245672e-13","0","1.43752015357497e-15","2.51566026875577e-13","Mazowieckie","3"
"852","18","0.99999999999966","3.3756800697306e-13","0","1.76544360603133e-15","3.08952631055421e-13","Mazowieckie","3"
"853","19","0.999999999999589","4.08232379023854e-13","0","2.17156068678318e-15","3.80023120186967e-13","Mazowieckie","3"
"854","20","0.999999999999503","4.93763891009491e-13","0","2.66312110049398e-15","4.66046192586315e-13","Mazowieckie","3"
"855","21","0.999999999999399","5.9721755566615e-13","0","3.25768239162457e-15","5.70094418534105e-13","Mazowieckie","3"
"856","22","0.999999999999273","7.22346932218448e-13","0","3.9768167396268e-15","6.95942929434404e-13","Mazowieckie","3"
"857","23","0.999999999999121","8.73693491148645e-13","0","4.84662454957123e-15","8.48159296174546e-13","Mazowieckie","3"
"858","24","0.999999999998937","1.05675027116447e-12","0","5.89867500943341e-15","1.03226812665023e-12","Mazowieckie","3"
"859","25","0.999999999998714","1.27816121662829e-12","0","7.17115170750298e-15","1.25495154881212e-12","Mazowieckie","3"
"860","26","0.999999999998445","1.54596231510063e-12","0","8.7102384803349e-15","1.52429173405729e-12","Mazowieckie","3"
"861","27","0.999999999998119","1.86987325903676e-12","0","1.05717956293966e-14","1.85006423514249e-12","Mazowieckie","3"
"862","28","0.999999999997725","2.26165021663732e-12","0","1.28233873397498e-14","2.2440927844534e-12","Mazowieckie","3"
"863","29","0.999999999997249","2.73551251545792e-12","0","1.55467338847033e-14","2.72067842981896e-12","Mazowieckie","3"
"864","30","0.999999999996669","3.31172767541412e-12","0","1.88583152645878e-14","3.30020517121928e-12","Mazowieckie","3"
"865","31","0.999999999995968","4.00935553908968e-12","0","2.28676708039451e-14","4.00184239051114e-12","Mazowieckie","3"
"866","32","0.999999999995118","4.85394133043152e-12","0","2.77216121347005e-14","4.85128212327687e-12","Mazowieckie","3"
"867","33","0.99999999999409","5.8764422884322e-12","0","3.35980544235249e-14","5.87965952367913e-12","Mazowieckie","3"
"868","34","0.999999999992845","7.11433691065972e-12","0","4.07123913346593e-14","7.12466848295429e-12","Mazowieckie","3"
"869","35","0.999999999991338","8.6129986808504e-12","0","4.93253900160845e-14","8.63194325199166e-12","Mazowieckie","3"
"870","36","0.999999999989513","1.04273591773748e-11","0","5.97527491941551e-14","1.04567311078942e-11","Mazowieckie","3"
"871","37","0.999999999987303","1.26239215217433e-11","0","7.23766707167408e-14","1.26659173740275e-11","Mazowieckie","3"
"872","38","0.999999999984629","1.52831979675962e-11","0","8.76598686853569e-14","1.53404770181422e-11","Mazowieckie","3"
"873","39","0.999999999981391","1.85026609769615e-11","0","1.06162529663553e-13","1.85784426888408e-11","Mazowieckie","3"
"874","40","0.999999999977471","2.24003159518029e-11","0","1.28562845616851e-13","2.24984979800653e-11","Mazowieckie","3"
"875","41","0.999999999972725","2.7119026574875e-11","0","1.55681872193535e-13","2.72443276302344e-11","Mazowieckie","3"
"876","42","0.99999999996698","3.28317512998624e-11","0","1.88513623495589e-13","3.29898841071539e-11","Mazowieckie","3"
"877","43","0.999999999960024","3.97478829278183e-11","0","2.28261506426059e-13","3.99457636188028e-11","Mazowieckie","3"
"878","44","0.999999999951602","4.81209236391699e-11","0","2.7638243006844e-13","4.83669252547201e-11","Mazowieckie","3"
"879","45","0.999999999941407","5.82577768000188e-11","0","3.34640206872347e-13","5.85620361934907e-11","Mazowieckie","3"
"880","46","0.999999999929065","7.05299961223064e-11","0","4.0517020299936e-13","7.09047855132586e-11","Mazowieckie","3"
"881","47","0.999999999914122","8.53874045017821e-11","0","4.9055760750684e-13","8.58475812988802e-11","Mazowieckie","3"
"882","48","0.999999999896031","1.03374581715293e-10","0","5.93932189229031e-13","1.03938133096097e-10","Mazowieckie","3"
"883","49","0.99999999987413","1.25150825313377e-10","0","7.1908301455076e-13","1.25839527521904e-10","Mazowieckie","3"
"884","50","0.999999999847615","1.51514316353444e-10","0","8.70597330838207e-13","1.52354532876615e-10","Mazowieckie","3"
"885","51","0.999999999815514","1.8343137572147e-10","0","1.05402870647885e-12","1.84455023618237e-10","Mazowieckie","3"
"886","52","0.999999999776652","2.2207188342731e-10","0","1.27610058980832e-12","2.23317603204931e-10","Mazowieckie","3"
"887","53","0.999999999729603","2.68852159095037e-10","0","1.54495274878489e-12","2.70366731028638e-10","Mazowieckie","3"
"888","54","0.999999999672642","3.25486875392321e-10","0","1.8704396240338e-12","3.27326934197542e-10","Mazowieckie","3"
"889","55","0.999999999603683","3.94051907218459e-10","0","2.26449153107863e-12","3.96286017926332e-10","Mazowieckie","3"
"890","56","0.999999999520198","4.77060420309608e-10","0","2.74155195117804e-12","4.79771591432263e-10","Mazowieckie","3"
"891","57","0.999999999419126","5.77554988194038e-10","0","3.3191069391176e-12","5.80843714298194e-10","Mazowieckie","3"
"892","58","0.999999999296762","6.9921911392942e-10","0","4.01832605273893e-12","7.03207059139403e-10","Mazowieckie","3"
"893","59","0.999999999148622","8.46512244312142e-10","0","4.86483829667809e-12","8.51346701756628e-10","Mazowieckie","3"
"894","60","0.999999998969277","1.02483322533586e-09","0","5.88967152156238e-12","1.0306925159938e-09","Mazowieckie","3"
"895","61","0.999999998752151","1.24071819015481e-09","0","7.13038971117051e-12","1.24781819898853e-09","Mazowieckie","3"
"896","62","0.999999998489287","1.50208013288785e-09","0","8.63246984339652e-12","1.51068222183706e-09","Mazowieckie","3"
"897","63","0.99999999817105","1.81849894954129e-09","0","1.04509687921366e-11","1.82891953741897e-09","Mazowieckie","3"
"898","64","0.999999997785774","2.20157257713744e-09","0","1.26525413683039e-11","2.21419473756674e-09","Mazowieckie","3"
"899","65","0.99999999731934","2.66534210161388e-09","0","1.53178834687434e-11","2.6806296041139e-09","Mazowieckie","3"
"900","66","0.999999996754648","3.22680641629034e-09","0","1.8544689883612e-11","3.24532072516927e-09","Mazowieckie","3"
"901","67","0.999999996071003","3.9065452950633e-09","0","2.2451235176954e-11","3.92896614919202e-09","Mazowieckie","3"
"902","68","0.999999995243345","4.72947371829283e-09","0","2.7180708893163e-11","4.75662404608504e-09","Mazowieckie","3"
"903","69","0.999999994241338","5.72575510024728e-09","0","3.29064639908874e-11","5.75863118307339e-09","Mazowieckie","3"
"904","70","0.999999993028254","6.93190689056068e-09","0","3.98383708818802e-11","6.9717148801633e-09","Mazowieckie","3"
"905","71","0.99999999155963","8.39213907755346e-09","0","4.82305099599991e-11","8.44033920609516e-09","Mazowieckie","3"
"906","72","0.999999989781634","1.01599746482381e-08","0","5.83904846089218e-11","1.02183347512603e-08","Mazowieckie","3"
"907","73","0.999999987629097","1.23002114067262e-08","0","7.06906960164768e-11","1.23708717209523e-08","Mazowieckie","3"
"908","74","0.99999998502312","1.48912970563186e-08","0","8.55819930737988e-11","1.49768486673553e-08","Mazowieckie","3"
"909","75","0.999999981868185","1.80282046013313e-08","0","1.03610197676345e-10","1.81317844166718e-08","Mazowieckie","3"
"910","76","0.99999997804865","2.18259134627994e-08","0","1.25436111140615e-10","2.19513191912425e-08","Mazowieckie","3"
"911","77","0.999999973424516","2.64236239038139e-08","0","1.51859735046209e-10","2.65754532557248e-08","Mazowieckie","3"
"912","78","0.999999967826291","3.19898592387086e-08","0","1.83849594287073e-10","3.21736784493304e-08","Mazowieckie","3"
"913","79","0.999999961048779","3.87286428407867e-08","0","2.2257823713047e-10","3.89511906936102e-08","Mazowieckie","3"
"914","80","0.999999952843558","4.68869763584789e-08","0","2.69465213492108e-10","4.71564111868872e-08","Mazowieckie","3"
"915","81","0.999999942909877","5.67638932437101e-08","0","3.26229106739643e-10","5.70900919644254e-08","Mazowieckie","3"
"916","82","0.99999993088363","6.87214194369274e-08","0","3.94950526181201e-10","6.91163395759457e-08","Mazowieckie","3"
"917","83","0.999999916324008","8.31978429570716e-08","0","4.78148369143878e-10","8.36759609376742e-08","Mazowieckie","3"
"918","84","0.999999898697349","1.00723778773891e-07","0","5.78872147924556e-10","1.01302620531605e-07","Mazowieckie","3"
"919","85","0.999999877357568","1.21941617796246e-07","0","7.00813765729018e-10","1.22642401169744e-07","Mazowieckie","3"
"920","86","0.999999851522484","1.47629072848646e-07","0","8.48442838587612e-10","1.48477485292557e-07","Mazowieckie","3"
"921","87","0.999999820245144","1.7872768467538e-07","0","1.02717052327504e-09","1.79754824801018e-07","Mazowieckie","3"
"922","88","0.999999782379119","2.16377332811005e-07","0","1.24354785610062e-09","2.17620850265883e-07","Mazowieckie","3"
"923","89","0.999999736536477","2.61958016250686e-07","0","1.50550587236896e-09","2.63463491717492e-07","Mazowieckie","3"
"924","90","0.999999681036919","3.17140434099359e-07","0","1.82264630649084e-09","3.18963050005907e-07","Mazowieckie","3"
"925","91","0.99999961384618","3.83947225702626e-07","0","2.20659353222074e-09","3.86153788841839e-07","Mazowieckie","3"
"926","92","0.999999532501474","4.64827104602623e-07","0","2.6714206368564e-09","4.67498494854869e-07","Mazowieckie","3"
"927","93","0.999999434021221","5.62744612979316e-07","0","3.2341652498757e-09","5.65978747854747e-07","Mazowieckie","3"
"928","94","0.999999314795763","6.81288781950524e-07","0","3.91545403187463e-09","6.85204205620261e-07","Mazowieckie","3"
"929","95","0.99999917045506","8.2480468111776e-07","0","4.74025871305099e-09","8.29544909483574e-07","Mazowieckie","3"
"930","96","0.999998995708509","9.98552678869864e-07","0","5.73881139199181e-09","1.00429145993266e-06","Mazowieckie","3"
"931","97","0.999998784151036","1.20890125051804e-06","0","6.94771264259575e-09","1.21584893285328e-06","Mazowieckie","3"
"932","98","0.999998528028325","1.46356040079709e-06","0","8.41127304349682e-09","1.47197164355966e-06","Mazowieckie","3"
"933","99","0.999998217952606","1.77186425565386e-06","0","1.01831372992766e-08","1.78204736270422e-06","Mazowieckie","3"
"934","100","0.999997842558569","2.14511318006888e-06","0","1.23282504794979e-08","2.15744140033821e-06","Mazowieckie","3"
"935","101","0.999997388081096","2.59699363280882e-06","0","1.49252710426437e-08","2.61191887368821e-06","Mazowieckie","3"
"936","102","0.999996888881883","3.0933402706124e-06","0","1.77778461888223e-08","3.11111808664914e-06","Mazowieckie","3"
"937","103","0.999996292402424","3.68641126323336e-06","0","2.11863120797508e-08","3.70759754515518e-06","Mazowieckie","3"
"938","104","0.99999558097082","4.39377752715004e-06","0","2.5251652394892e-08","4.41902914937224e-06","Mazowieckie","3"
"939","105","0.999994732839557","5.23706230106213e-06","0","3.00981407007271e-08","5.26716041156947e-06","Mazowieckie","3"
"940","106","0.999993721870705","6.24225415416946e-06","0","3.58751395722145e-08","6.27812926352243e-06","Mazowieckie","3"
"941","107","0.999992516841145","7.44039778331081e-06","0","4.2761071051699e-08","7.483158824112e-06","Mazowieckie","3"
"942","108","0.999991080513384","8.86851788864801e-06","0","5.09687268040961e-08","8.91948658516417e-06","Mazowieckie","3"
"943","109","0.999989368496083","1.05707521362399e-05","0","6.07517801458849e-08","1.06315038860532e-05","Mazowieckie","3"
"944","110","0.99998732787581","1.25997115835337e-05","0","7.24126056490315e-08","1.26721241587968e-05","Mazowieckie","3"
"945","111","0.999984913189983","1.50005990137038e-05","0","8.62110028014611e-08","1.50868099860899e-05","Mazowieckie","3"
"946","112","0.999982038647375","1.78587153898722e-05","0","1.02637233992364e-07","1.79613525934492e-05","Mazowieckie","3"
"947","113","0.999978616308911","2.12614972466368e-05","0","1.22193841368604e-07","2.13836910575899e-05","Mazowieckie","3"
"948","114","0.999974541895169","2.53126280756445e-05","0","1.45476754963369e-07","2.54581048001925e-05","Mazowieckie","3"
"949","115","0.999969691173839","3.01356302190733e-05","0","1.7319594120101e-07","3.03088261298588e-05","Mazowieckie","3"
"950","116","0.999963916242571","3.58775607761381e-05","0","2.06196652072728e-07","3.60837573977954e-05","Mazowieckie","3"
"951","117","0.999957041025382","4.27134894454204e-05","0","2.45485171690063e-07","4.29589745866951e-05","Mazowieckie","3"
"952","118","0.999948855907093","5.08518334133715e-05","0","2.92259493328119e-07","5.11440928762842e-05","Mazowieckie","3"
"953","119","0.999939111347236","6.05407069279255e-05","0","3.47945834987943e-07","6.0888652732498e-05","Mazowieckie","3"
"954","120","0.999927550864714","7.20351251496384e-05","0","4.14010135989385e-07","7.24491352552124e-05","Mazowieckie","3"
"955","121","0.999913780123878","8.57271697864814e-05","0","4.92706335205404e-07","8.62198760912714e-05","Mazowieckie","3"
"956","122","0.999897391396577","0.000102022238362249","0","5.86365060167967e-07","0.000102608603392002","Mazowieckie","3"
"957","123","0.999877888539978","0.000121413637526472","0","6.97822494999903e-07","0.000122111459991056","Mazowieckie","3"
"958","124","0.999854679270478","0.000144490264869398","0","8.30464652083038e-07","0.000145320729491065","Mazowieckie","3"
"959","125","0.999827059454877","0.000171952227799794","0","9.88317322355223e-07","0.000172940545091734","Mazowieckie","3"
"960","126","0.9997941912765","0.00020463255239225","0","1.17617110648657e-06","0.000205808723468321","Mazowieckie","3"
"961","127","0.999755077881932","0.000243522391400235","0","1.39972666689296e-06","0.000244922118036712","Mazowieckie","3"
"962","128","0.999708533270275","0.000289800962402525","0","1.66576732170966e-06","0.000291466729693819","Mazowieckie","3"
"963","129","0.999653146479286","0.000344871156264095","0","1.98236444953646e-06","0.000346853520683216","Mazowieckie","3"
"964","130","0.999587239025002","0.00041040185323835","0","2.35912175910719e-06","0.000412760974967042","Mazowieckie","3"
"965","131","0.999508814336092","0.000488378198160285","0","2.80746574704346e-06","0.000491185663876913","Mazowieckie","3"
"966","132","0.999415523508697","0.000581135648275943","0","3.34084302675744e-06","0.000584476491272285","Mazowieckie","3"
"967","133","0.999304519044835","0.000691505394633234","0","3.97556053091035e-06","0.000695480955133729","Mazowieckie","3"
"968","134","0.999172445085646","0.000822824070161308","0","4.7308441921623e-06","0.000827554914323055","Mazowieckie","3"
"969","135","0.99901531586732","0.000979054592690252","0","5.62953998921012e-06","0.000984684132649046","Mazowieckie","3"
"970","136","0.998828387438858","0.00116491370550664","0","6.69885563448891e-06","0.00117161256111071","Mazowieckie","3"
"971","137","0.998606022880525","0.00138600597668908","0","7.97114278496481e-06","0.00139397711944363","Mazowieckie","3"
"972","138","0.998341525293688","0.0016489898378223","0","9.48486848882525e-06","0.00165847470628071","Mazowieckie","3"
"973","139","0.998026940598448","0.00196177363532287","0","1.12857662284205e-05","0.00197305940152088","Mazowieckie","3"
"974","140","0.997652825249621","0.00233374655298087","0","1.34281973972674e-05","0.00234717475034773","Mazowieckie","3"
"975","141","0.997207972330045","0.00277605090526823","0","1.59767646861985e-05","0.00279202766992402","Mazowieckie","3"
"976","142","0.996679089374976","0.00330190240391387","0","1.90082211099069e-05","0.00332091062499336","Mazowieckie","3"
"977","143","0.996050420298777","0.00392696597487384","0","2.26137263481492e-05","0.00394957970119157","Mazowieckie","3"
"978","144","0.995303302946759","0.00466979554306576","0","2.69015101744893e-05","0.00469669705320983","Mazowieckie","3"
"979","145","0.994415653067381","0.00555234692118832","0","3.20000114303252e-05","0.00558434693258823","Mazowieckie","3"
"980","146","0.993361364946123","0.00660057348342454","0","3.80615704521187e-05","0.00663863505384624","Mazowieckie","3"
"981","147","0.99210964362956","0.00784508976375372","0","4.52666066857021e-05","0.00789035637040901","Mazowieckie","3"
"982","148","0.990624145341626","0.00932202556679646","0","5.38290915762567e-05","0.00937585465834231","Mazowieckie","3"
"983","149","0.988862112935187","0.0110738848642421","0","6.40022005701623e-05","0.0111378870647818","Mazowieckie","3"
"984","150","0.986773371433","0.0131505434916455","0","7.60850753539974e-05","0.0132266285669691","Mazowieckie","3"
"985","151","0.984299156994013","0.0156104120491152","0","9.04309568705651e-05","0.0157008430059554","Mazowieckie","3"
"986","152","0.981370871622003","0.0185216720951605","0","0.000107456282836134","0.0186291283779662","Mazowieckie","3"
"987","153","0.977908740271171","0.021963608627068","0","0.00012765110176016","0.0220912597287978","Mazowieckie","3"
"988","154","0.973820403979142","0.0260280051392034","0","0.000151590881653356","0.0261795960208263","Mazowieckie","3"
"989","155","0.968999512590141","0.0308205377045489","0","0.000179949705309961","0.0310004874098284","Mazowieckie","3"
"990","156","0.963324401888938","0.0364620832824181","0","0.000213514828643714","0.0366755981110314","Mazowieckie","3"
"991","157","0.956656983249582","0.0430898142967048","0","0.00025320245371239","0.0433430167503868","Mazowieckie","3"
"992","158","0.948842024119088","0.0508579014642377","0","0.000300074416673426","0.0511579758808807","Mazowieckie","3"
"993","159","0.93970707516074","0.0599375694327827","0","0.000355355406476577","0.0602929248392289","Mazowieckie","3"
"994","160","0.929063283556917","0.0705162668548554","0","0.00042044958822688","0.0709367164430519","Mazowieckie","3"
"995","161","0.916707563254603","0.082795481343328","0","0.000496955402068864","0.0832924367453664","Mazowieckie","3"
"996","162","0.902426454682878","0.096986866833814","0","0.000586678483307467","0.0975735453170911","Mazowieckie","3"
"997","163","0.886002176786433","0.113306184411332","0","0.000691638802234257","0.113997823213536","Mazowieckie","3"
"998","164","0.867221691238007","0.131964232478478","0","0.000814076283514793","0.132778308761962","Mazowieckie","3"
"999","165","0.845887518296868","0.153156056106733","0","0.000956425596398207","0.154112481703101","Mazowieckie","3"
"1000","166","0.821831038448794","0.177047662659253","0","0.00112129889195229","0.178168961551175","Mazowieckie","3"
"1001","167","0.794933071620521","0.203755464209954","0","0.00131146416952414","0.205066928379448","Mazowieckie","3"
"1002","168","0.76513847091746","0.233331760137905","0","0.00152976894463422","0.234861529082509","Mazowieckie","3"
"1003","169","0.732473790961072","0.265747134516968","0","0.00177907452195915","0.267526209038897","Mazowieckie","3"
"1004","170","0.697070435421023","0.300867401137893","0","0.00206216344108326","0.302929564578945","Mazowieckie","3"
"1005","171","0.659168956138988","0.338449415776062","0","0.00238162808494959","0.340831043860981","Mazowieckie","3"
"1006","172","0.619124272470055","0.378135965948995","0","0.00273976158094938","0.380875727529914","Mazowieckie","3"
"1007","173","0.577400132954464","0.419461423664005","0","0.0031384433815299","0.422599867045505","Mazowieckie","3"
"1008","174","0.534552039675438","0.461868918828409","0","0.00357904149615322","0.465447960324531","Mazowieckie","3"
"1009","175","0.491199899050449","0.504737768701077","0","0.00406233224847243","0.508800100949519","Mazowieckie","3"
"1010","176","0.447993104806458","0.547418442041215","0","0.00458845315232623","0.552006895193511","Mazowieckie","3"
"1011","177","0.405572112069924","0.589270994244765","0","0.00515689368531058","0.594427887930045","Mazowieckie","3"
"1012","178","0.364531719991246","0.629701757430273","0","0.00576652257848019","0.635468280008722","Mazowieckie","3"
"1013","179","0.325387757053035","0.668196590625252","0","0.00641565232171158","0.674612242946933","Mazowieckie","3"
"1014","180","0.288554740382852","0.70434312765867","0","0.00710213195847787","0.711445259617117","Mazowieckie","3"
"1015","181","0.254335457845255","0.737841088096742","0","0.00782345405800157","0.745664542154713","Mazowieckie","3"
"1016","182","0.222918736164045","0.768504396191194","0","0.00857686764476051","0.777081263835924","Mazowieckie","3"
"1017","183","0.194386564878306","0.796253945135599","0","0.00935948998609446","0.805613435121663","Mazowieckie","3"
"1018","184","0.168728082107989","0.821103510632024","0","0.0101684072599866","0.83127191789198","Mazowieckie","3"
"1019","185","0.145857033010298","0.843142208385523","0","0.0110007586041783","0.854142966989671","Mazowieckie","3"
"1020","186","0.125630374593917","0.862515823283984","0","0.0118538021220984","0.874369625406052","Mazowieckie","3"
"1021","187","0.107866094414602","0.879408943073899","0","0.0127249625114985","0.892133905585367","Mazowieckie","3"
"1022","188","0.0923589586895355","0.894029179552086","0","0.0136118617583775","0.907641041310433","Mazowieckie","3"
"1023","10","0.98861602511087","0.0113839748891302","0","0","0","Warsaw","1"
"1024","11","0.986137095675889","0.0137875843782587","0","7.53199458520625e-05","0.00247892943498057","Warsaw","1"
